X,Y,Contour Index,Contour Area
0.595,0.9991666666666666,10,559.0
0.5966666666666667,0.9966666666666667,10,559.0
0.5958333333333333,0.9933333333333333,10,559.0
0.5966666666666667,0.9791666666666666,10,559.0
0.595,0.9775,10,559.0
0.5283333333333333,0.9783333333333334,11,559.0
0.5275,0.9991666666666666,11,559.0
0.545,0.9991666666666666,11,559.0
0.5466666666666666,0.9966666666666667,11,559.0
0.5458333333333333,0.9783333333333334,11,559.0
0.545,0.9775,11,559.0
0.4791666666666667,0.9775,12,534.5
0.4775,0.9791666666666666,12,534.5
0.47833333333333333,0.9991666666666666,12,534.5
0.495,0.9991666666666666,12,534.5
0.49583333333333335,0.9791666666666666,12,534.5
0.49333333333333335,0.9775,12,534.5
0.485,0.9783333333333334,12,534.5
0.42916666666666664,0.9775,13,550.0
0.4275,0.9791666666666666,13,550.0
0.42833333333333334,0.9875,13,550.0
0.4275,0.9983333333333333,13,550.0
0.44666666666666666,0.9991666666666666,13,550.0
0.44583333333333336,0.9775,13,550.0
0.445,0.9783333333333334,13,550.0
0.37916666666666665,0.9783333333333334,14,569.5
0.3775,0.9808333333333333,14,569.5
0.3775,0.9991666666666666,14,569.5
0.3958333333333333,0.9991666666666666,14,569.5
0.39666666666666667,0.9908333333333333,14,569.5
0.3958333333333333,0.9783333333333334,14,569.5
0.395,0.9775,14,569.5
0.3283333333333333,0.9783333333333334,15,556.0
0.3275,0.9791666666666666,15,556.0
0.3283333333333333,0.9933333333333333,15,556.0
0.3275,0.9991666666666666,15,556.0
0.3458333333333333,0.9991666666666666,15,556.0
0.3466666666666667,0.995,15,556.0
0.3458333333333333,0.9791666666666666,15,556.0
0.33916666666666667,0.9775,15,556.0
0.295,0.9775,16,516.5
0.2925,0.9791666666666666,16,516.5
0.2775,0.9783333333333334,16,516.5
0.2783333333333333,0.9958333333333333,16,516.5
0.2775,0.9991666666666666,16,516.5
0.29583333333333334,0.9991666666666666,16,516.5
0.245,0.9775,17,522.0
0.2425,0.9783333333333334,17,522.0
0.24,0.9775,17,522.0
0.23833333333333334,0.9791666666666666,17,522.0
0.2375,0.9783333333333334,17,522.0
0.22833333333333333,0.9791666666666666,17,522.0
0.2275,0.9825,17,522.0
0.22833333333333333,0.9991666666666666,17,522.0
0.24583333333333332,0.9991666666666666,17,522.0
0.07916666666666666,0.9775,18,526.0
0.07833333333333334,0.9783333333333334,18,526.0
0.07833333333333334,0.9991666666666666,18,526.0
0.09583333333333334,0.9991666666666666,18,526.0
0.09583333333333334,0.9783333333333334,18,526.0
0.08,0.9783333333333334,18,526.0
0.045,0.9775,19,538.5
0.04416666666666667,0.9783333333333334,19,538.5
0.028333333333333332,0.9783333333333334,19,538.5
0.0275,0.9991666666666666,19,538.5
0.04583333333333333,0.9991666666666666,19,538.5
0.04583333333333333,0.9783333333333334,19,538.5
0.020833333333333332,0.9533333333333334,20,527.0
0.02,0.9525,20,527.0
0.019166666666666665,0.9533333333333334,20,527.0
0.0,0.9533333333333334,20,527.0
0.0,0.9708333333333333,20,527.0
0.019166666666666665,0.9708333333333333,20,527.0
0.02,0.9716666666666667,20,527.0
0.020833333333333332,0.9708333333333333,20,527.0
0.9783333333333334,0.9291666666666667,21,525.5
0.9783333333333334,0.9458333333333333,21,525.5
0.9791666666666666,0.9466666666666667,21,525.5
0.98,0.9458333333333333,21,525.5
0.9991666666666666,0.9458333333333333,21,525.5
0.9991666666666666,0.9283333333333333,21,525.5
0.9791666666666666,0.9283333333333333,21,525.5
0.020833333333333332,0.9033333333333333,22,526.0
0.02,0.9025,22,526.0
0.019166666666666665,0.9033333333333333,22,526.0
0.0,0.9033333333333333,22,526.0
0.0,0.9208333333333333,22,526.0
0.020833333333333332,0.9208333333333333,22,526.0
0.9783333333333334,0.8783333333333333,23,526.0
0.9783333333333334,0.8958333333333334,23,526.0
0.9791666666666666,0.8966666666666666,23,526.0
0.98,0.8958333333333334,23,526.0
0.9991666666666666,0.8958333333333334,23,526.0
0.9991666666666666,0.8783333333333333,23,526.0
0.0,0.8533333333333334,24,512.0
0.0,0.8708333333333333,24,512.0
0.02,0.8708333333333333,24,512.0
0.020833333333333332,0.87,24,512.0
0.020833333333333332,0.8541666666666666,24,512.0
0.02,0.8533333333333334,24,512.0
0.0175,0.8541666666666666,24,512.0
0.9783333333333334,0.8283333333333334,25,548.0
0.9775,0.8375,25,548.0
0.9783333333333334,0.8458333333333333,25,548.0
0.9991666666666666,0.8458333333333333,25,548.0
0.9991666666666666,0.8283333333333334,25,548.0
0.9883333333333333,0.8275,25,548.0
0.0,0.8033333333333333,26,525.0
0.0,0.8208333333333333,26,525.0
0.020833333333333332,0.8208333333333333,26,525.0
0.020833333333333332,0.8033333333333333,26,525.0
0.9783333333333334,0.7783333333333333,27,560.5
0.9775,0.7825,27,560.5
0.9783333333333334,0.7958333333333333,27,560.5
0.9841666666666666,0.7966666666666666,27,560.5
0.9991666666666666,0.7958333333333333,27,560.5
0.9991666666666666,0.7783333333333333,27,560.5
0.9975,0.7775,27,560.5
0.0,0.7533333333333333,28,539.5
0.0,0.7708333333333334,28,539.5
0.0175,0.7708333333333334,28,539.5
0.018333333333333333,0.7716666666666666,28,539.5
0.020833333333333332,0.7708333333333334,28,539.5
0.020833333333333332,0.7533333333333333,28,539.5
0.010833333333333334,0.7525,28,539.5
0.9783333333333334,0.7283333333333334,29,537.5
0.9783333333333334,0.7458333333333333,29,537.5
0.9883333333333333,0.7466666666666667,29,537.5
0.9991666666666666,0.7458333333333333,29,537.5
0.9991666666666666,0.7283333333333334,29,537.5
0.020833333333333332,0.7033333333333334,30,532.0
0.018333333333333333,0.7025,30,532.0
0.015,0.7033333333333334,30,532.0
0.014166666666666666,0.7025,30,532.0
0.0125,0.7041666666666667,30,532.0
0.0,0.7033333333333334,30,532.0
0.0,0.7208333333333333,30,532.0
0.020833333333333332,0.7208333333333333,30,532.0
0.021666666666666667,0.7141666666666666,30,532.0
0.9783333333333334,0.6783333333333333,31,560.5
0.9775,0.685,31,560.5
0.9783333333333334,0.6958333333333333,31,560.5
0.9816666666666667,0.6966666666666667,31,560.5
0.9991666666666666,0.6958333333333333,31,560.5
0.9991666666666666,0.6783333333333333,31,560.5
0.9941666666666666,0.6775,31,560.5
0.0,0.6533333333333333,32,561.0
0.0,0.6708333333333333,32,561.0
0.014166666666666666,0.6716666666666666,32,561.0
0.020833333333333332,0.6708333333333333,32,561.0
0.021666666666666667,0.6533333333333333,32,561.0
0.010833333333333334,0.6525,32,561.0
0.9783333333333334,0.6283333333333333,33,560.5
0.9775,0.64,33,560.5
0.9783333333333334,0.6458333333333334,33,560.5
0.9991666666666666,0.6466666666666666,33,560.5
0.9991666666666666,0.6275,33,560.5
0.0,0.6033333333333334,34,558.5
0.0,0.6208333333333333,34,558.5
0.019166666666666665,0.6216666666666667,34,558.5
0.021666666666666667,0.62,34,558.5
0.020833333333333332,0.6191666666666666,34,558.5
0.021666666666666667,0.605,34,558.5
0.02,0.6041666666666666,34,558.5
0.020833333333333332,0.6033333333333334,34,558.5
0.011666666666666667,0.6025,34,558.5
0.9775,0.5783333333333334,35,559.5
0.9783333333333334,0.5958333333333333,35,559.5
0.9966666666666667,0.5966666666666667,35,559.5
0.9991666666666666,0.595,35,559.5
0.9991666666666666,0.5783333333333334,35,559.5
0.9941666666666666,0.5775,35,559.5
0.0,0.5525,36,561.0
0.0,0.5708333333333333,36,561.0
0.0016666666666666668,0.5716666666666667,36,561.0
0.020833333333333332,0.5708333333333333,36,561.0
0.021666666666666667,0.5533333333333333,36,561.0
0.9783333333333334,0.5283333333333333,37,560.5
0.9775,0.53,37,560.5
0.9783333333333334,0.5458333333333333,37,560.5
0.985,0.5466666666666666,37,560.5
0.9991666666666666,0.5458333333333333,37,560.5
0.9991666666666666,0.5275,37,560.5
0.0,0.5025,38,561.0
0.0,0.5208333333333334,38,561.0
0.020833333333333332,0.5216666666666666,38,561.0
0.021666666666666667,0.5183333333333333,38,561.0
0.020833333333333332,0.5033333333333333,38,561.0
0.9783333333333334,0.47833333333333333,39,560.5
0.9775,0.48,39,560.5
0.9783333333333334,0.49583333333333335,39,560.5
0.9991666666666666,0.49666666666666665,39,560.5
0.9991666666666666,0.47833333333333333,39,560.5
0.9975,0.4775,39,560.5
0.0,0.4533333333333333,40,560.5
0.0,0.4716666666666667,40,560.5
0.020833333333333332,0.4708333333333333,40,560.5
0.021666666666666667,0.4691666666666667,40,560.5
0.020833333333333332,0.4533333333333333,40,560.5
0.014166666666666666,0.4525,40,560.5
0.9783333333333334,0.42833333333333334,41,561.0
0.9775,0.44583333333333336,41,561.0
0.9991666666666666,0.44666666666666666,41,561.0
0.9991666666666666,0.42833333333333334,41,561.0
0.9975,0.4275,41,561.0
0.0,0.4041666666666667,42,553.5
0.0,0.42083333333333334,42,553.5
0.004166666666666667,0.42,42,553.5
0.005833333333333334,0.4216666666666667,42,553.5
0.021666666666666667,0.42083333333333334,42,553.5
0.020833333333333332,0.4033333333333333,42,553.5
0.0025,0.4025,42,553.5
0.9775,0.37916666666666665,43,560.5
0.9783333333333334,0.38,43,560.5
0.9775,0.3958333333333333,43,560.5
0.9875,0.39666666666666667,43,560.5
0.9991666666666666,0.3958333333333333,43,560.5
0.9991666666666666,0.37833333333333335,43,560.5
0.98,0.3775,43,560.5
0.0,0.3525,44,560.0
0.0,0.37166666666666665,44,560.0
0.011666666666666667,0.37083333333333335,44,560.0
0.019166666666666665,0.37166666666666665,44,560.0
0.021666666666666667,0.37,44,560.0
0.020833333333333332,0.35333333333333333,44,560.0
0.9783333333333334,0.3283333333333333,45,561.0
0.9775,0.3458333333333333,45,561.0
0.9883333333333333,0.3466666666666667,45,561.0
0.9991666666666666,0.3458333333333333,45,561.0
0.9991666666666666,0.3283333333333333,45,561.0
0.985,0.3275,45,561.0
0.020833333333333332,0.30333333333333334,46,560.5
0.0175,0.3025,46,560.5
0.0,0.30333333333333334,46,560.5
0.0,0.32083333333333336,46,560.5
0.005,0.32166666666666666,46,560.5
0.020833333333333332,0.32083333333333336,46,560.5
0.021666666666666667,0.315,46,560.5
0.9783333333333334,0.2783333333333333,47,532.0
0.9775,0.28,47,532.0
0.9783333333333334,0.29583333333333334,47,532.0
0.9808333333333333,0.2966666666666667,47,532.0
0.9841666666666666,0.29583333333333334,47,532.0
0.985,0.2966666666666667,47,532.0
0.9866666666666667,0.295,47,532.0
0.9991666666666666,0.29583333333333334,47,532.0
0.9991666666666666,0.2783333333333333,47,532.0
0.0,0.25333333333333335,48,537.5
0.0,0.2708333333333333,48,537.5
0.020833333333333332,0.2708333333333333,48,537.5
0.020833333333333332,0.25333333333333335,48,537.5
0.01,0.2525,48,537.5
0.9783333333333334,0.22916666666666666,49,549.0
0.9783333333333334,0.24583333333333332,49,549.0
0.9883333333333333,0.24666666666666667,49,549.0
0.9991666666666666,0.24583333333333332,49,549.0
0.9991666666666666,0.22833333333333333,49,549.0
0.98,0.2275,49,549.0
0.020833333333333332,0.20333333333333334,50,550.5
0.015,0.2025,50,550.5
0.0,0.20333333333333334,50,550.5
0.0,0.22083333333333333,50,550.5
0.004166666666666667,0.22166666666666668,50,550.5
0.018333333333333333,0.22,50,550.5
0.02,0.22166666666666668,50,550.5
0.021666666666666667,0.21916666666666668,50,550.5
0.9783333333333334,0.17833333333333334,51,525.0
0.9783333333333334,0.19583333333333333,51,525.0
0.9991666666666666,0.19583333333333333,51,525.0
0.9991666666666666,0.17833333333333334,51,525.0
0.0,0.15333333333333332,52,535.0
0.0,0.17083333333333334,52,535.0
0.006666666666666667,0.17,52,535.0
0.015,0.17166666666666666,52,535.0
0.020833333333333332,0.17083333333333334,52,535.0
0.021666666666666667,0.16083333333333333,52,535.0
0.020833333333333332,0.15333333333333332,52,535.0
0.9783333333333334,0.12833333333333333,53,512.5
0.9783333333333334,0.145,53,512.5
0.9791666666666666,0.14583333333333334,53,512.5
0.9816666666666667,0.145,53,512.5
0.9991666666666666,0.14583333333333334,53,512.5
0.9991666666666666,0.12833333333333333,53,512.5
0.0,0.10333333333333333,54,525.0
0.0,0.12083333333333333,54,525.0
0.020833333333333332,0.12083333333333333,54,525.0
0.020833333333333332,0.10333333333333333,54,525.0
0.9783333333333334,0.07833333333333334,55,526.0
0.9783333333333334,0.09583333333333334,55,526.0
0.9791666666666666,0.09666666666666666,55,526.0
0.98,0.09583333333333334,55,526.0
0.9991666666666666,0.09583333333333334,55,526.0
0.9991666666666666,0.07833333333333334,55,526.0
0.0,0.05333333333333334,56,524.5
0.0,0.07083333333333333,56,524.5
0.02,0.07083333333333333,56,524.5
0.020833333333333332,0.07,56,524.5
0.020833333333333332,0.05333333333333334,56,524.5
0.9783333333333334,0.028333333333333332,57,525.0
0.9783333333333334,0.04583333333333333,57,525.0
0.9991666666666666,0.04583333333333333,57,525.0
0.9991666666666666,0.028333333333333332,57,525.0
0.9533333333333334,0.0,58,538.5
0.9533333333333334,0.020833333333333332,58,538.5
0.9541666666666667,0.021666666666666667,58,538.5
0.955,0.020833333333333332,58,538.5
0.9708333333333333,0.020833333333333332,58,538.5
0.9716666666666667,0.0,58,538.5
0.9033333333333333,0.0,59,526.0
0.9033333333333333,0.020833333333333332,59,526.0
0.9191666666666667,0.020833333333333332,59,526.0
0.92,0.021666666666666667,59,526.0
0.9208333333333333,0.020833333333333332,59,526.0
0.9208333333333333,0.0,59,526.0
0.8533333333333334,0.0,60,525.5
0.8533333333333334,0.02,60,525.5
0.87,0.021666666666666667,60,525.5
0.8708333333333333,0.020833333333333332,60,525.5
0.8708333333333333,0.0,60,525.5
0.8033333333333333,0.0,61,535.5
0.8033333333333333,0.019166666666666665,61,535.5
0.805,0.020833333333333332,61,535.5
0.8208333333333333,0.020833333333333332,61,535.5
0.8216666666666667,0.0,61,535.5
0.7525,0.0,62,568.5
0.7525,0.02,62,568.5
0.7583333333333333,0.021666666666666667,62,568.5
0.7608333333333334,0.02,62,568.5
0.7716666666666666,0.020833333333333332,62,568.5
0.7716666666666666,0.0,62,568.5
0.7025,0.0,63,551.5
0.7025,0.02,63,551.5
0.7033333333333334,0.020833333333333332,63,551.5
0.7041666666666667,0.02,63,551.5
0.7208333333333333,0.020833333333333332,63,551.5
0.7216666666666667,0.005833333333333334,63,551.5
0.7208333333333333,0.0,63,551.5
0.6525,0.0,64,556.0
0.6533333333333333,0.020833333333333332,64,556.0
0.6541666666666667,0.02,64,556.0
0.66,0.021666666666666667,64,556.0
0.6708333333333333,0.020833333333333332,64,556.0
0.6716666666666666,0.0075,64,556.0
0.6708333333333333,0.0,64,556.0
0.6025,0.0,65,561.0
0.6033333333333334,0.019166666666666665,65,561.0
0.6025,0.020833333333333332,65,561.0
0.6041666666666666,0.021666666666666667,65,561.0
0.6208333333333333,0.020833333333333332,65,561.0
0.6216666666666667,0.0,65,561.0
0.5525,0.0,66,571.5
0.5525,0.019166666666666665,66,571.5
0.5541666666666667,0.021666666666666667,66,571.5
0.5708333333333333,0.020833333333333332,66,571.5
0.5716666666666667,0.014166666666666666,66,571.5
0.5708333333333333,0.0,66,571.5
0.5025,0.0,67,561.5
0.5033333333333333,0.009166666666666667,67,561.5
0.5025,0.020833333333333332,67,561.5
0.5208333333333334,0.021666666666666667,67,561.5
0.5216666666666666,0.020833333333333332,67,561.5
0.5208333333333334,0.0,67,561.5
0.4525,0.0,68,560.5
0.4533333333333333,0.0008333333333333334,68,560.5
0.4525,0.02,68,560.5
0.45416666666666666,0.021666666666666667,68,560.5
0.4708333333333333,0.020833333333333332,68,560.5
0.4716666666666667,0.019166666666666665,68,560.5
0.4708333333333333,0.0,68,560.5
0.4025,0.0,69,560.0
0.4033333333333333,0.0008333333333333334,69,560.0
0.4025,0.02,69,560.0
0.405,0.021666666666666667,69,560.0
0.42083333333333334,0.020833333333333332,69,560.0
0.4216666666666667,0.0,69,560.0
0.3525,0.0008333333333333334,70,550.5
0.35333333333333333,0.020833333333333332,70,550.5
0.37083333333333335,0.021666666666666667,70,550.5
0.37166666666666665,0.010833333333333334,70,550.5
0.37083333333333335,0.0,70,550.5
0.3025,0.0,71,562.0
0.30333333333333334,0.0125,71,562.0
0.3025,0.020833333333333332,71,562.0
0.305,0.021666666666666667,71,562.0
0.31416666666666665,0.021666666666666667,71,562.0
0.32,0.02,71,562.0
0.32083333333333336,0.020833333333333332,71,562.0
0.32166666666666666,0.005833333333333334,71,562.0
0.32083333333333336,0.0,71,562.0
0.2525,0.0,72,539.5
0.25333333333333335,0.0075,72,539.5
0.2525,0.02,72,539.5
0.2708333333333333,0.020833333333333332,72,539.5
0.27166666666666667,0.0,72,539.5
0.2025,0.0,73,559.5
0.20333333333333334,0.020833333333333332,73,559.5
0.22,0.021666666666666667,73,559.5
0.22166666666666668,0.018333333333333333,73,559.5
0.22083333333333333,0.014166666666666666,73,559.5
0.22166666666666668,0.0,73,559.5
0.15333333333333332,0.0,74,541.0
0.15333333333333332,0.020833333333333332,74,541.0
0.15416666666666667,0.021666666666666667,74,541.0
0.1575,0.02,74,541.0
0.16083333333333333,0.021666666666666667,74,541.0
0.16416666666666666,0.020833333333333332,74,541.0
0.17,0.021666666666666667,74,541.0
0.17166666666666666,0.015,74,541.0
0.17083333333333334,0.0,74,541.0
0.10333333333333333,0.0,75,526.0
0.10333333333333333,0.020833333333333332,75,526.0
0.11916666666666667,0.020833333333333332,75,526.0
0.12,0.021666666666666667,75,526.0
0.12083333333333333,0.020833333333333332,75,526.0
0.12083333333333333,0.0,75,526.0
0.05333333333333334,0.0,76,536.5
0.05333333333333334,0.020833333333333332,76,536.5
0.06916666666666667,0.020833333333333332,76,536.5
0.07,0.02,76,536.5
0.07083333333333333,0.020833333333333332,76,536.5
0.07166666666666667,0.0,76,536.5
0.025,0.0,77,1401631.0
0.0,0.9991666666666666,77,1401631.0
0.9741666666666666,0.9991666666666666,77,1401631.0
0.9991666666666666,0.0,77,1401631.0
0.9491666666666667,0.95,78,901.0
0.9741666666666666,0.9491666666666667,78,901.0
0.975,0.9741666666666666,78,901.0
0.95,0.975,78,901.0
0.9533333333333334,0.9525,79,463.0
0.9533333333333334,0.9708333333333333,79,463.0
0.9541666666666667,0.9716666666666667,79,463.0
0.955,0.9708333333333333,79,463.0
0.9708333333333333,0.9708333333333333,79,463.0
0.9716666666666667,0.97,79,463.0
0.9716666666666667,0.9533333333333334,79,463.0
0.9541666666666667,0.9533333333333334,79,463.0
0.8991666666666667,0.95,80,901.0
0.9241666666666667,0.9491666666666667,80,901.0
0.925,0.9741666666666666,80,901.0
0.9,0.975,80,901.0
0.9033333333333333,0.9533333333333334,81,442.0
0.9033333333333333,0.9708333333333333,81,442.0
0.9191666666666667,0.9708333333333333,81,442.0
0.92,0.9716666666666667,81,442.0
0.9208333333333333,0.9708333333333333,81,442.0
0.9208333333333333,0.9533333333333334,81,442.0
0.8491666666666666,0.95,82,901.0
0.8741666666666666,0.9491666666666667,82,901.0
0.875,0.9741666666666666,82,901.0
0.85,0.975,82,901.0
0.855,0.9525,83,436.5
0.8533333333333334,0.9541666666666667,83,436.5
0.8533333333333334,0.9608333333333333,83,436.5
0.8541666666666666,0.9616666666666667,83,436.5
0.8533333333333334,0.9708333333333333,83,436.5
0.8708333333333333,0.9708333333333333,83,436.5
0.8708333333333333,0.9533333333333334,83,436.5
0.87,0.9525,83,436.5
0.8691666666666666,0.9533333333333334,83,436.5
0.8558333333333333,0.9533333333333334,83,436.5
0.7991666666666667,0.95,84,901.0
0.8241666666666667,0.9491666666666667,84,901.0
0.825,0.9741666666666666,84,901.0
0.8,0.975,84,901.0
0.8033333333333333,0.9533333333333334,85,461.0
0.8041666666666667,0.955,85,461.0
0.8025,0.9575,85,461.0
0.8033333333333333,0.9708333333333333,85,461.0
0.8208333333333333,0.9708333333333333,85,461.0
0.8216666666666667,0.97,85,461.0
0.8208333333333333,0.9666666666666667,85,461.0
0.8208333333333333,0.955,85,461.0
0.8216666666666667,0.9541666666666667,85,461.0
0.8183333333333334,0.9525,85,461.0
0.8175,0.9533333333333334,85,461.0
0.8133333333333334,0.9525,85,461.0
0.7491666666666666,0.95,86,901.0
0.7741666666666667,0.9491666666666667,86,901.0
0.775,0.9741666666666666,86,901.0
0.75,0.975,86,901.0
0.7525,0.9541666666666667,87,485.0
0.7533333333333333,0.9608333333333333,87,485.0
0.7525,0.9616666666666667,87,485.0
0.7525,0.97,87,485.0
0.7533333333333333,0.9708333333333333,87,485.0
0.7683333333333333,0.9716666666666667,87,485.0
0.7716666666666666,0.97,87,485.0
0.7708333333333334,0.9666666666666667,87,485.0
0.7716666666666666,0.9533333333333334,87,485.0
0.7583333333333333,0.9525,87,485.0
0.6991666666666667,0.95,88,901.0
0.7241666666666666,0.9491666666666667,88,901.0
0.725,0.9741666666666666,88,901.0
0.7,0.975,88,901.0
0.7208333333333333,0.9533333333333334,89,480.5
0.72,0.9525,89,480.5
0.7183333333333334,0.9533333333333334,89,480.5
0.7033333333333334,0.9533333333333334,89,480.5
0.7025,0.9541666666666667,89,480.5
0.7025,0.9666666666666667,89,480.5
0.7033333333333334,0.9675,89,480.5
0.7025,0.9708333333333333,89,480.5
0.7041666666666667,0.9716666666666667,89,480.5
0.72,0.9716666666666667,89,480.5
0.7208333333333333,0.97,89,480.5
0.6491666666666667,0.95,90,901.0
0.6741666666666667,0.9491666666666667,90,901.0
0.675,0.9741666666666666,90,901.0
0.65,0.975,90,901.0
0.6533333333333333,0.9525,91,486.0
0.6525,0.955,91,486.0
0.6533333333333333,0.97,91,486.0
0.6525,0.9708333333333333,91,486.0
0.6541666666666667,0.9716666666666667,91,486.0
0.6708333333333333,0.9708333333333333,91,486.0
0.6708333333333333,0.96,91,486.0
0.6716666666666666,0.9591666666666666,91,486.0
0.6708333333333333,0.9533333333333334,91,486.0
0.67,0.9525,91,486.0
0.6558333333333334,0.9525,91,486.0
0.655,0.9533333333333334,91,486.0
0.5991666666666666,0.95,92,901.0
0.6241666666666666,0.9491666666666667,92,901.0
0.625,0.9741666666666666,92,901.0
0.6,0.975,92,901.0
0.6041666666666666,0.9525,93,482.5
0.6025,0.9541666666666667,93,482.5
0.6025,0.9641666666666666,93,482.5
0.6033333333333334,0.965,93,482.5
0.6025,0.97,93,482.5
0.605,0.9716666666666667,93,482.5
0.6208333333333333,0.9708333333333333,93,482.5
0.6216666666666667,0.97,93,482.5
0.6208333333333333,0.9691666666666666,93,482.5
0.6208333333333333,0.9591666666666666,93,482.5
0.6216666666666667,0.9583333333333334,93,482.5
0.6208333333333333,0.9533333333333334,93,482.5
0.6191666666666666,0.9525,93,482.5
0.605,0.9533333333333334,93,482.5
0.5491666666666667,0.95,94,901.0
0.5741666666666667,0.9491666666666667,94,901.0
0.575,0.9741666666666666,94,901.0
0.55,0.975,94,901.0
0.5525,0.9541666666666667,95,503.0
0.5525,0.97,95,503.0
0.555,0.9716666666666667,95,503.0
0.5691666666666667,0.9716666666666667,95,503.0
0.5708333333333333,0.9708333333333333,95,503.0
0.5716666666666667,0.9691666666666666,95,503.0
0.5716666666666667,0.9591666666666666,95,503.0
0.5708333333333333,0.9583333333333334,95,503.0
0.5716666666666667,0.9541666666666667,95,503.0
0.5708333333333333,0.9533333333333334,95,503.0
0.56,0.9525,95,503.0
0.49916666666666665,0.95,96,901.0
0.5241666666666667,0.9491666666666667,96,901.0
0.525,0.9741666666666666,96,901.0
0.5,0.975,96,901.0
0.5025,0.9541666666666667,97,505.5
0.5025,0.97,97,505.5
0.505,0.9716666666666667,97,505.5
0.52,0.9716666666666667,97,505.5
0.5216666666666666,0.9641666666666666,97,505.5
0.5208333333333334,0.9633333333333334,97,505.5
0.5216666666666666,0.9625,97,505.5
0.5208333333333334,0.9533333333333334,97,505.5
0.5191666666666667,0.9525,97,505.5
0.505,0.9525,97,505.5
0.44916666666666666,0.95,98,901.0
0.4741666666666667,0.9491666666666667,98,901.0
0.475,0.9741666666666666,98,901.0
0.45,0.975,98,901.0
0.4533333333333333,0.9525,99,484.5
0.4525,0.9533333333333334,99,484.5
0.4533333333333333,0.9716666666666667,99,484.5
0.455,0.9708333333333333,99,484.5
0.4708333333333333,0.9716666666666667,99,484.5
0.4716666666666667,0.9708333333333333,99,484.5
0.4708333333333333,0.97,99,484.5
0.4716666666666667,0.9666666666666667,99,484.5
0.4708333333333333,0.9533333333333334,99,484.5
0.4691666666666667,0.9525,99,484.5
0.45416666666666666,0.9533333333333334,99,484.5
0.39916666666666667,0.95,100,901.0
0.4241666666666667,0.9491666666666667,100,901.0
0.425,0.9741666666666666,100,901.0
0.4,0.975,100,901.0
0.4033333333333333,0.9533333333333334,101,500.0
0.4025,0.9541666666666667,101,500.0
0.4025,0.97,101,500.0
0.405,0.9716666666666667,101,500.0
0.42,0.9716666666666667,101,500.0
0.4216666666666667,0.9633333333333334,101,500.0
0.42083333333333334,0.9566666666666667,101,500.0
0.4216666666666667,0.9541666666666667,101,500.0
0.42,0.9525,101,500.0
0.4116666666666667,0.9525,101,500.0
0.41083333333333333,0.9533333333333334,101,500.0
0.4058333333333333,0.9525,101,500.0
0.4041666666666667,0.9541666666666667,101,500.0
0.3491666666666667,0.95,102,901.0
0.37416666666666665,0.9491666666666667,102,901.0
0.375,0.9741666666666666,102,901.0
0.35,0.975,102,901.0
